ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,MONTHS_BALANCE,STATUS,GOOD_REPUTATION
5142668,F,0,0,0,2,3,2,3,5,0,8,1,0,0,0,UNKOWN,2.0,0,0,1
5142669,F,0,0,0,2,3,2,3,5,0,8,1,0,0,0,UNKOWN,2.0,0,C,1
5142670,F,0,0,0,2,3,2,3,5,0,8,1,0,0,0,UNKOWN,2.0,0,C,1
5142672,F,0,0,0,0,3,2,3,5,1,8,1,0,0,0,UNKOWN,2.0,0,C,1
5142673,F,0,0,0,0,3,2,3,5,1,8,1,0,0,0,UNKOWN,2.0,0,X,1
5142674,F,0,0,0,0,3,2,3,5,1,8,1,0,0,0,UNKOWN,2.0,-27,X,1
5142675,F,0,0,0,0,3,2,3,5,1,8,1,0,0,0,UNKOWN,2.0,0,C,1
5142676,F,0,0,0,0,3,2,3,5,1,8,1,0,0,0,UNKOWN,2.0,0,C,1
5142677,F,0,0,0,0,3,2,3,5,1,8,1,0,0,0,UNKOWN,2.0,-8,X,1
5142680,F,0,0,2,4,5,2,3,5,6,2,1,1,1,0,Laborers,4.0,-17,X,1
5142681,F,0,0,2,4,5,2,3,5,6,2,1,1,1,0,Laborers,4.0,0,C,1
5142682,F,0,0,2,4,5,2,3,5,6,2,1,1,1,0,Laborers,4.0,0,0,1
5142683,M,0,0,2,4,3,2,3,5,5,6,1,1,0,0,Managers,4.0,0,0,1
5142684,M,0,0,2,4,3,2,3,5,5,6,1,1,0,0,Managers,4.0,0,0,1
5142685,M,0,0,2,4,3,2,3,5,5,6,1,1,0,0,Managers,4.0,-4,X,1
5142686,F,0,0,0,6,3,4,3,5,8,7,1,1,1,0,Managers,2.0,0,C,1
5142687,M,1,0,2,2,5,2,3,5,6,0,1,1,1,0,Core staff,4.0,-14,C,1
5142688,M,1,0,2,2,5,2,3,5,6,0,1,1,1,0,Core staff,4.0,0,C,1
5142689,M,1,0,2,2,5,2,3,5,6,0,1,1,1,0,Core staff,4.0,-12,C,1
5142690,M,1,0,2,2,5,2,3,5,6,0,1,1,1,0,Core staff,4.0,0,C,1
5142691,M,1,0,2,2,5,2,3,5,6,0,1,1,1,0,Core staff,4.0,0,0,0
5142693,F,0,0,0,1,3,2,3,5,0,8,1,0,0,0,UNKOWN,2.0,0,C,1
5142694,F,0,0,0,1,3,2,3,5,0,8,1,0,0,0,UNKOWN,2.0,0,C,1
5142695,F,0,0,0,1,3,2,3,5,0,8,1,0,0,0,UNKOWN,2.0,0,C,1
5142696,F,0,0,0,1,3,2,3,5,0,8,1,0,0,0,UNKOWN,2.0,-1,X,1
5142697,F,0,0,0,1,3,2,3,5,0,8,1,0,0,0,UNKOWN,2.0,0,0,1
5142698,F,1,0,0,1,3,2,3,5,2,0,1,1,0,0,Laborers,2.0,0,C,1
5142699,F,1,0,0,1,3,2,3,5,2,0,1,1,0,0,Laborers,2.0,0,0,1
5142700,F,1,0,0,1,3,2,3,5,2,0,1,1,0,0,Laborers,2.0,-16,C,1
5142701,F,1,0,0,1,3,2,3,5,2,0,1,1,0,0,Laborers,2.0,0,0,1
5142702,M,1,0,1,2,5,2,2,5,5,7,1,0,1,0,Drivers,2.0,0,0,1
5142703,M,1,0,0,6,5,2,3,5,8,6,1,1,0,0,Laborers,2.0,0,0,1
5142704,M,1,0,0,6,5,2,3,5,8,6,1,1,0,0,Laborers,2.0,0,0,1
5142705,M,1,0,0,6,5,2,3,5,8,6,1,1,0,0,Laborers,2.0,-15,X,1
5142706,M,1,0,0,2,5,2,3,5,5,4,1,1,1,0,UNKOWN,2.0,0,0,1
5142707,M,1,0,0,2,5,2,3,5,5,4,1,1,1,0,UNKOWN,2.0,-10,X,0
5142708,M,1,0,0,2,5,2,3,5,5,4,1,1,1,0,UNKOWN,2.0,-17,X,1
5142710,M,1,0,0,2,5,2,3,5,5,4,1,1,1,0,UNKOWN,2.0,0,0,1
5142711,M,1,0,0,2,5,2,3,5,5,4,1,1,1,0,UNKOWN,2.0,0,0,1
5142712,F,0,0,0,6,5,2,1,5,1,0,1,1,0,0,Medicine staff,1.0,0,C,1
5142713,F,0,0,0,6,5,2,1,5,1,0,1,1,0,0,Medicine staff,1.0,0,C,1
5142714,F,0,0,0,6,5,2,1,5,1,0,1,1,0,0,Medicine staff,1.0,0,C,1
5142718,F,0,0,0,6,5,2,1,5,1,0,1,1,0,0,Medicine staff,1.0,0,C,1
5142719,F,0,0,0,6,5,2,1,5,1,0,1,1,0,0,Medicine staff,1.0,0,C,1
5142720,F,0,0,0,6,5,2,1,5,1,0,1,1,0,0,Medicine staff,1.0,0,C,1
5142721,F,0,0,0,6,5,2,1,5,1,0,1,1,0,0,Medicine staff,1.0,0,C,1
5142723,F,0,0,2,2,5,4,3,5,6,0,1,1,0,0,Accountants,4.0,0,C,1
5142725,F,0,0,2,2,5,4,3,5,6,0,1,1,0,0,Accountants,4.0,-7,C,1
5142726,F,0,0,2,2,5,4,3,5,6,0,1,1,0,0,Accountants,4.0,-15,C,1
5142727,F,0,0,2,2,5,4,3,5,6,0,1,1,0,0,Accountants,4.0,0,C,1
5142730,M,1,0,1,4,5,2,3,5,7,8,1,1,1,0,Drivers,3.0,0,C,1
5142731,M,1,0,1,4,5,2,3,5,7,8,1,1,1,0,Drivers,3.0,0,C,1
5142732,M,1,0,1,4,5,2,3,5,7,8,1,1,1,0,Drivers,3.0,0,C,1
5142733,M,0,0,1,9,5,4,3,5,8,7,1,1,1,0,Managers,3.0,0,C,1
5142734,M,0,0,1,9,5,4,3,5,8,7,1,1,1,0,Managers,3.0,0,C,0
5142736,M,0,0,1,9,5,4,3,5,8,7,1,1,1,0,Managers,3.0,0,X,1
5142737,M,0,0,1,9,5,4,3,5,8,7,1,1,1,0,Managers,3.0,-5,C,1
5142738,M,0,0,1,9,5,4,3,5,8,7,1,1,1,0,Managers,3.0,0,C,0
5142740,M,0,0,1,9,5,4,3,5,8,7,1,1,1,0,Managers,3.0,0,C,0
5142743,F,0,0,0,0,5,2,1,5,3,7,1,1,1,0,Private service staff,1.0,0,C,1
5142744,F,0,0,0,0,5,2,1,5,3,7,1,1,1,0,Private service staff,1.0,0,C,1
5142745,F,0,0,0,0,5,2,1,5,3,7,1,1,1,0,Private service staff,1.0,0,C,1
5142746,F,0,0,0,0,5,2,1,5,3,7,1,1,1,0,Private service staff,1.0,0,C,1
5142747,F,0,0,0,0,5,2,1,5,3,7,1,1,1,0,Private service staff,1.0,0,C,1
5142749,F,0,0,0,0,5,2,1,5,3,7,1,1,1,0,Private service staff,1.0,0,C,1
5142750,F,0,0,0,0,5,2,1,5,3,7,1,1,1,0,Private service staff,1.0,-6,C,1
5142751,F,0,0,0,0,5,2,1,5,3,7,1,1,1,0,Private service staff,1.0,0,C,1
5142752,F,0,0,0,0,5,2,1,5,3,7,1,1,1,0,Private service staff,1.0,0,0,1
5142753,F,0,0,0,0,5,2,1,5,3,7,1,1,1,0,Private service staff,1.0,0,0,1
5142754,F,0,0,0,0,3,2,3,5,3,5,1,1,0,0,Sales staff,2.0,-12,C,1
5142755,F,0,0,0,0,3,2,3,5,3,5,1,1,0,0,Sales staff,2.0,-26,C,1
5142756,F,0,0,0,0,5,2,3,5,7,2,1,0,1,0,Sales staff,2.0,0,0,1
5142758,M,1,0,1,9,3,4,2,5,5,8,1,0,1,0,Managers,2.0,0,C,1
5142760,M,1,0,1,9,3,4,2,5,5,8,1,0,1,0,Managers,2.0,0,C,1
5142761,M,1,0,1,9,3,4,2,5,5,8,1,0,1,0,Managers,2.0,0,C,1
5142763,F,0,0,0,2,3,2,1,0,9,7,1,0,0,0,Sales staff,1.0,0,0,0
5142764,F,0,0,0,2,3,2,1,0,9,7,1,0,0,0,Sales staff,1.0,0,0,1
5142765,F,1,0,4,6,5,3,3,5,7,1,1,0,0,0,Core staff,6.0,0,C,1
5142766,F,1,0,4,6,5,3,3,5,7,1,1,0,0,0,Core staff,6.0,0,0,1
5142767,F,1,0,4,6,5,3,3,5,7,1,1,0,0,0,Core staff,6.0,-7,C,1
5142768,F,1,0,4,6,5,3,3,5,7,1,1,0,0,0,Core staff,6.0,-7,X,1
5142769,F,1,0,4,6,5,3,3,5,7,1,1,0,0,0,Core staff,6.0,0,1,0
5142770,F,1,0,4,6,5,3,3,5,7,1,1,0,0,0,Core staff,6.0,0,C,1
5142771,M,1,0,2,6,5,4,3,5,7,6,1,1,0,0,Drivers,4.0,0,C,1
5142772,M,1,0,2,6,5,4,3,5,7,6,1,1,0,0,Drivers,4.0,-16,X,0
5142773,M,1,0,2,6,5,4,3,5,7,6,1,1,0,0,Drivers,4.0,0,C,1
5142774,M,1,0,2,6,5,4,3,5,7,6,1,1,0,0,Drivers,4.0,-10,C,1
5142775,M,1,0,2,6,5,4,3,5,7,6,1,1,0,0,Drivers,4.0,0,0,1
5142776,M,1,0,2,6,5,4,3,5,7,6,1,1,0,0,Drivers,4.0,-4,X,1
5142777,M,1,0,2,4,5,2,2,0,6,4,1,0,0,0,Laborers,3.0,0,C,1
5142779,M,1,0,2,4,5,2,2,0,6,4,1,0,0,0,Laborers,3.0,0,C,1
5142780,M,1,0,2,4,5,2,2,0,6,4,1,0,0,0,Laborers,3.0,-5,C,1
5142781,M,1,0,2,4,5,2,2,0,6,4,1,0,0,0,Laborers,3.0,-14,C,1
5142782,M,1,0,2,4,5,2,2,0,6,4,1,0,0,0,Laborers,3.0,-6,C,1
5142784,M,1,0,2,4,5,2,2,0,6,4,1,0,0,0,Laborers,3.0,0,0,1
5142787,F,1,0,0,0,3,2,3,5,0,8,1,0,0,0,UNKOWN,2.0,-27,X,1
5142788,F,1,0,0,0,3,2,3,5,0,8,1,0,0,0,UNKOWN,2.0,0,0,0
5142789,F,0,0,1,6,5,2,3,5,2,1,1,1,1,0,Core staff,3.0,-8,X,1
5142790,F,0,0,1,6,5,2,3,5,2,1,1,1,1,0,Core staff,3.0,0,0,1
5142791,F,0,0,1,6,5,2,3,5,2,1,1,1,1,0,Core staff,3.0,0,0,1
5142792,F,0,0,1,6,5,2,3,5,2,1,1,1,1,0,Core staff,3.0,0,0,1
5142793,M,0,0,2,0,5,2,3,0,8,4,1,1,0,0,Low-skill Laborers,4.0,0,C,1
5142794,M,0,0,2,0,5,2,3,0,8,4,1,1,0,0,Low-skill Laborers,4.0,0,C,1
5142795,M,1,0,1,6,5,2,2,0,6,6,1,1,0,0,Laborers,2.0,-1,X,1
5142796,M,1,0,1,6,5,2,2,0,6,6,1,1,0,0,Laborers,2.0,0,X,1
5142798,M,1,0,1,6,5,2,2,0,6,6,1,1,0,0,Laborers,2.0,-1,C,1
5142800,F,0,0,0,5,5,2,3,5,3,1,1,1,1,0,Accountants,2.0,0,C,1
5142801,F,0,0,0,5,5,2,3,5,3,1,1,1,1,0,Accountants,2.0,0,C,1
5142802,F,0,0,0,5,5,2,3,5,3,1,1,1,1,0,Accountants,2.0,0,C,1
5142803,F,0,0,0,5,5,2,3,5,3,1,1,1,1,0,Accountants,2.0,0,C,1
5142804,F,0,0,0,5,5,2,3,5,3,1,1,1,1,0,Accountants,2.0,0,C,1
5142805,F,0,0,0,5,5,2,3,5,3,1,1,1,1,0,Accountants,2.0,0,C,1
5142806,F,0,0,0,5,5,2,3,5,3,1,1,1,1,0,Accountants,2.0,0,X,1
5142807,F,0,0,0,5,5,2,3,5,3,1,1,1,1,0,Accountants,2.0,0,X,1
5142808,F,0,0,0,5,5,2,3,5,3,1,1,1,1,0,Accountants,2.0,0,X,1
5142809,F,0,0,0,5,5,2,3,5,3,1,1,1,1,0,Accountants,2.0,0,X,1
5142810,F,0,0,0,5,5,2,3,5,3,1,1,1,1,0,Accountants,2.0,0,X,1
5142811,M,1,0,0,6,5,2,3,5,8,1,1,1,1,0,Core staff,2.0,0,C,1
5142812,M,1,0,0,6,5,2,3,5,8,1,1,1,1,0,Core staff,2.0,0,C,1
5142813,M,1,0,0,6,5,2,3,5,8,1,1,1,1,0,Core staff,2.0,0,0,1
5142814,M,1,0,0,2,3,3,3,5,9,2,1,0,1,0,Laborers,2.0,0,0,1
5142815,M,1,0,0,2,3,3,3,5,9,2,1,0,1,0,Laborers,2.0,0,C,1
5142816,M,0,0,1,8,5,2,3,5,3,4,1,0,0,0,Laborers,3.0,-5,X,1
5142817,M,0,0,1,8,5,2,3,5,3,4,1,0,0,0,Laborers,3.0,0,X,1
5142818,M,0,0,1,8,5,2,3,5,3,4,1,0,0,0,Laborers,3.0,-41,X,1
5142819,M,0,0,1,8,5,2,3,5,3,4,1,0,0,0,Laborers,3.0,-6,X,1
5142820,M,0,0,1,8,5,2,3,5,3,4,1,0,0,0,Laborers,3.0,0,X,1
5142821,M,1,0,1,5,5,4,1,5,5,0,1,0,1,0,Managers,2.0,0,C,0
5142822,M,1,0,1,5,5,4,1,5,5,0,1,0,1,0,Managers,2.0,0,0,0
5142823,M,1,0,1,5,5,4,1,5,5,0,1,0,1,0,Managers,2.0,0,X,0
5142824,M,1,0,1,5,5,4,1,5,5,0,1,0,1,0,Managers,2.0,0,C,0
5142825,M,1,0,1,5,5,4,1,5,5,0,1,0,1,0,Managers,2.0,0,C,0
5142826,M,1,0,1,5,5,4,1,5,5,0,1,0,1,0,Managers,2.0,0,0,1
5142827,F,0,0,0,4,3,2,3,5,4,2,1,0,0,0,Cooking staff,2.0,-29,0,1
5142828,F,0,0,0,4,3,2,3,5,4,2,1,0,0,0,Cooking staff,2.0,-29,0,1
5142829,F,0,0,0,4,3,2,3,5,4,2,1,0,0,0,Cooking staff,2.0,0,C,1
5142830,F,0,0,0,4,3,2,3,5,4,2,1,0,0,0,Cooking staff,2.0,-12,0,1
5142831,F,0,0,0,4,3,2,3,5,4,2,1,0,0,0,Cooking staff,2.0,0,0,1
5142832,F,0,0,0,2,3,2,1,5,7,5,1,1,0,0,Cooking staff,1.0,0,X,1
5142836,M,1,0,0,7,5,2,1,1,9,4,1,0,0,1,Laborers,1.0,0,0,1
5142837,M,1,0,0,7,5,2,1,1,9,4,1,0,0,1,Laborers,1.0,-6,C,1
5142838,M,1,0,0,7,5,2,1,1,9,4,1,0,0,1,Laborers,1.0,0,C,1
5142839,M,0,0,0,5,3,3,3,5,8,3,1,0,0,0,UNKOWN,2.0,0,C,0
5142840,M,0,0,0,5,3,3,3,5,8,3,1,0,0,0,UNKOWN,2.0,0,C,0
5142841,M,0,0,0,5,3,3,3,5,8,3,1,0,0,0,UNKOWN,2.0,0,C,0
5142842,M,0,0,0,5,3,3,3,5,8,3,1,0,0,0,UNKOWN,2.0,0,C,0
5142843,M,0,0,0,5,3,3,3,5,8,3,1,0,0,0,UNKOWN,2.0,0,C,0
5142845,M,0,0,0,5,3,3,3,5,8,3,1,0,0,0,UNKOWN,2.0,0,C,1
5142849,F,0,0,0,2,5,2,3,5,6,4,1,0,1,0,UNKOWN,2.0,0,X,1
5142852,F,0,0,0,2,5,2,3,5,6,4,1,0,1,0,UNKOWN,2.0,-43,X,1
5142853,F,0,0,0,2,5,2,3,5,6,4,1,0,1,0,UNKOWN,2.0,0,C,1
5142858,F,0,0,0,2,5,2,3,5,6,4,1,0,1,0,UNKOWN,2.0,-26,X,1
5142859,F,0,0,0,2,5,2,3,5,6,4,1,0,1,0,UNKOWN,2.0,0,C,1
5142860,F,0,0,0,2,5,2,3,5,6,4,1,0,1,0,UNKOWN,2.0,0,C,1
5142861,F,0,0,0,2,5,2,3,5,6,4,1,0,1,0,UNKOWN,2.0,0,X,1
5142862,F,0,0,0,2,5,2,3,5,6,4,1,0,1,0,UNKOWN,2.0,0,C,1
5142863,F,1,0,4,6,5,2,3,5,5,4,1,1,0,0,Core staff,6.0,0,0,1
5142864,F,1,0,4,6,5,2,3,5,5,4,1,1,0,0,Core staff,6.0,0,0,1
5142865,F,1,0,4,6,5,2,3,5,5,4,1,1,0,0,Core staff,6.0,-3,X,1
5142866,F,1,0,4,6,5,2,3,5,5,4,1,1,0,0,Core staff,6.0,-6,X,1
5142867,F,1,0,4,6,5,2,3,5,5,4,1,1,0,0,Core staff,6.0,0,0,1
5142868,M,1,0,0,2,3,2,3,5,1,8,1,0,0,0,UNKOWN,2.0,0,0,1
5142869,M,1,0,0,2,3,2,3,5,1,8,1,0,0,0,UNKOWN,2.0,0,0,1
5142870,F,1,0,0,0,3,2,3,5,1,8,1,0,0,0,UNKOWN,2.0,0,C,1
5142871,F,1,0,0,0,3,2,3,5,1,8,1,0,0,0,UNKOWN,2.0,0,C,1
5142872,F,1,0,0,0,3,2,3,5,1,8,1,0,0,0,UNKOWN,2.0,0,C,1
5142873,F,1,0,0,0,3,2,3,5,1,8,1,0,0,0,UNKOWN,2.0,0,C,1
5142874,F,1,0,0,0,3,2,3,5,1,8,1,0,0,0,UNKOWN,2.0,-4,C,0
5142875,F,1,0,0,0,3,2,3,5,1,8,1,0,0,0,UNKOWN,2.0,-1,C,1
5142876,F,1,0,0,0,3,2,3,5,1,8,1,0,0,0,UNKOWN,2.0,0,C,1
5142877,F,1,0,0,0,3,2,3,5,1,8,1,0,0,0,UNKOWN,2.0,-8,C,1
5142878,F,1,0,0,0,3,2,3,5,1,8,1,0,0,0,UNKOWN,2.0,0,C,1
5142880,F,1,0,0,7,5,2,1,5,9,5,1,1,0,0,Medicine staff,1.0,-20,X,0
5142881,F,1,0,0,7,5,2,1,5,9,5,1,1,0,0,Medicine staff,1.0,0,X,0
5142882,F,0,0,0,6,3,2,1,5,2,8,1,0,1,0,UNKOWN,1.0,-15,0,0
5142883,F,0,0,0,6,3,2,1,5,2,8,1,0,1,0,UNKOWN,1.0,-2,C,1
5142884,F,0,0,0,6,3,2,1,5,2,8,1,0,1,0,UNKOWN,1.0,0,0,1
5142885,F,0,0,0,0,5,2,3,5,9,3,1,1,0,0,Laborers,2.0,0,C,1
5142886,F,0,0,0,0,5,2,3,5,9,3,1,1,0,0,Laborers,2.0,0,0,1
5142887,F,0,0,0,0,5,2,3,5,9,3,1,1,0,0,Laborers,2.0,0,0,1
5142888,F,0,0,0,0,5,2,3,5,9,3,1,1,0,0,Laborers,2.0,0,0,1
5142889,F,0,0,0,0,5,2,3,5,9,3,1,1,0,0,Laborers,2.0,0,0,1
5142890,F,0,0,0,7,5,2,3,5,5,6,1,1,0,0,Laborers,2.0,-13,X,1
5142891,F,0,0,0,7,5,2,3,5,5,6,1,1,0,0,Laborers,2.0,0,C,1
5142892,F,0,0,0,7,5,2,3,5,5,6,1,1,0,0,Laborers,2.0,0,C,1
5142893,F,0,0,0,7,5,2,3,5,5,6,1,1,0,0,Laborers,2.0,0,C,1
5142894,F,0,0,0,7,5,2,3,5,5,6,1,1,0,0,Laborers,2.0,0,0,1
5142895,F,0,0,0,7,5,2,3,5,5,6,1,1,0,0,Laborers,2.0,0,C,1
5142896,F,0,0,0,7,5,2,3,5,5,6,1,1,0,0,Laborers,2.0,-3,C,1
5142897,F,0,0,0,7,5,2,3,5,5,6,1,1,0,0,Laborers,2.0,0,C,1
5142898,F,0,0,0,1,3,4,1,0,9,7,1,0,0,0,Laborers,1.0,-4,C,1
5142899,F,0,0,0,1,3,4,1,0,9,7,1,0,0,0,Laborers,1.0,0,C,1
5142900,F,0,0,0,1,3,4,1,0,9,7,1,0,0,0,Laborers,1.0,0,C,1
5142901,F,0,0,0,0,3,2,3,5,0,8,1,0,0,0,UNKOWN,2.0,-38,0,1
5142902,F,0,0,0,0,3,2,3,5,0,8,1,0,0,0,UNKOWN,2.0,0,C,1
5142903,F,0,0,0,0,3,2,3,5,0,8,1,0,0,0,UNKOWN,2.0,0,C,1
5142904,F,0,0,0,0,3,2,3,5,0,8,1,0,0,0,UNKOWN,2.0,-13,C,1
5142905,F,0,0,0,0,3,2,3,5,0,8,1,0,0,0,UNKOWN,2.0,0,1,0
5142906,F,0,0,0,0,3,2,3,5,0,8,1,0,0,0,UNKOWN,2.0,0,C,1
5142907,F,0,0,0,0,3,2,3,5,0,8,1,0,0,0,UNKOWN,2.0,0,0,1
5142908,F,0,0,1,8,5,3,3,5,7,1,1,1,1,0,Sales staff,3.0,0,C,1
5142909,F,0,0,1,8,5,3,3,5,7,1,1,1,1,0,Sales staff,3.0,-14,0,1
5142910,F,0,0,1,8,5,3,3,5,7,1,1,1,1,0,Sales staff,3.0,-4,C,1
5142911,F,0,0,1,8,5,3,3,5,7,1,1,1,1,0,Sales staff,3.0,0,X,1
5142912,F,0,0,1,8,5,3,3,5,7,1,1,1,1,0,Sales staff,3.0,-6,C,1
5142913,F,0,0,1,8,5,3,3,5,7,1,1,1,1,0,Sales staff,3.0,-1,X,1
5142914,F,0,0,1,8,5,3,3,5,7,1,1,1,1,0,Sales staff,3.0,0,X,1
5142915,F,0,0,1,8,5,3,3,5,7,1,1,1,1,0,Sales staff,3.0,0,X,1
5142916,F,0,0,1,8,5,3,3,5,7,1,1,1,1,0,Sales staff,3.0,0,0,1
5142917,F,0,0,1,8,5,3,3,5,7,1,1,1,1,0,Sales staff,3.0,-17,0,1
5142918,F,0,0,1,8,5,3,3,5,7,1,1,1,1,0,Sales staff,3.0,-3,C,1
5142919,F,0,0,1,8,5,3,3,5,7,1,1,1,1,0,Sales staff,3.0,-16,X,1
5142920,F,0,0,1,8,5,3,3,5,7,1,1,1,1,0,Sales staff,3.0,-4,X,1
5142921,F,0,0,1,8,5,3,3,5,7,1,1,1,1,0,Sales staff,3.0,0,C,1
5142922,F,0,0,1,8,5,3,3,5,7,1,1,1,1,0,Sales staff,3.0,-9,0,1
5142923,F,0,0,1,8,5,3,3,5,7,1,1,1,1,0,Sales staff,3.0,-12,C,1
5142924,F,0,0,1,8,5,3,3,5,7,1,1,1,1,0,Sales staff,3.0,-16,0,1
5142925,F,0,0,1,8,5,3,3,5,7,1,1,1,1,0,Sales staff,3.0,0,C,1
5142926,F,0,0,1,8,5,3,3,5,7,1,1,1,1,0,Sales staff,3.0,0,C,1
5142927,F,0,0,1,8,5,3,3,5,7,1,1,1,1,0,Sales staff,3.0,0,X,1
5142928,F,1,0,0,0,3,2,3,5,1,8,1,0,0,0,UNKOWN,2.0,-19,X,1
5142929,F,1,0,0,0,3,2,3,5,1,8,1,0,0,0,UNKOWN,2.0,-34,X,0
5142930,F,1,0,0,0,3,2,3,5,1,8,1,0,0,0,UNKOWN,2.0,0,X,1
5142931,F,1,0,0,0,3,2,3,5,1,8,1,0,0,0,UNKOWN,2.0,0,0,1
5142932,F,1,0,0,0,3,2,3,5,1,8,1,0,0,0,UNKOWN,2.0,0,X,1
5142933,F,0,0,0,0,3,4,3,4,1,8,1,0,0,0,UNKOWN,2.0,0,C,1
5142934,F,0,0,0,0,3,4,3,4,1,8,1,0,0,0,UNKOWN,2.0,0,C,1
5142935,F,0,0,0,0,3,4,3,4,1,8,1,0,0,0,UNKOWN,2.0,-30,0,1
5142936,F,0,0,0,0,3,4,3,4,1,8,1,0,0,0,UNKOWN,2.0,0,C,1
5142937,F,0,0,0,0,3,4,3,4,1,8,1,0,0,0,UNKOWN,2.0,-11,X,1
5142938,F,0,0,0,0,3,4,3,4,1,8,1,0,0,0,UNKOWN,2.0,0,C,0
5142939,F,0,0,0,0,3,4,3,4,1,8,1,0,0,0,UNKOWN,2.0,0,C,1
5142940,F,0,0,0,0,3,4,3,4,1,8,1,0,0,0,UNKOWN,2.0,0,C,1
5142941,F,0,0,0,0,3,4,3,4,1,8,1,0,0,0,UNKOWN,2.0,0,C,1
5142945,F,0,0,0,0,3,4,3,4,1,8,1,0,0,0,UNKOWN,2.0,-23,C,1
5142946,F,0,0,0,0,3,4,3,4,1,8,1,0,0,0,UNKOWN,2.0,0,C,1
5142947,F,0,0,0,0,3,4,3,4,1,8,1,0,0,0,UNKOWN,2.0,-27,X,1
5142948,F,0,0,0,0,3,4,3,4,1,8,1,0,0,0,UNKOWN,2.0,0,0,1
5142949,F,0,0,0,0,3,4,3,4,1,8,1,0,0,0,UNKOWN,2.0,-7,X,1
5142950,F,0,0,0,0,3,4,3,4,1,8,1,0,0,0,UNKOWN,2.0,-2,X,1
5142951,F,0,0,0,0,3,4,3,4,1,8,1,0,0,0,UNKOWN,2.0,0,C,1
5142952,M,0,0,1,6,5,2,2,5,9,6,1,1,1,0,Laborers,2.0,-13,0,1
5142953,M,0,0,1,6,5,2,2,5,9,6,1,1,1,0,Laborers,2.0,0,0,1
5142954,M,0,0,1,6,5,2,2,5,9,6,1,1,1,0,Laborers,2.0,0,C,0
5142955,F,0,0,0,0,3,2,3,5,1,8,1,0,1,0,UNKOWN,2.0,-18,X,0
5142956,F,0,0,0,0,3,2,3,5,1,8,1,0,1,0,UNKOWN,2.0,-18,X,0
5142957,M,1,0,1,7,5,2,3,5,7,3,1,1,1,0,Managers,3.0,-12,0,1
5142958,M,1,0,1,7,5,2,3,5,7,3,1,1,1,0,Managers,3.0,0,0,1
5142959,M,1,0,1,7,5,2,3,5,7,3,1,1,1,0,Managers,3.0,-31,0,1
5142960,M,1,0,1,7,5,2,3,5,7,3,1,1,1,0,Managers,3.0,-34,0,1
5142961,M,1,0,1,7,5,2,3,5,7,3,1,1,1,0,Managers,3.0,-12,C,1
5142962,M,1,0,1,7,5,2,3,5,7,3,1,1,1,0,Managers,3.0,0,0,1
5142963,M,0,0,1,5,5,2,3,5,8,6,1,1,1,0,Laborers,3.0,0,X,1
5142966,M,0,0,1,5,5,2,3,5,8,6,1,1,1,0,Laborers,3.0,0,X,1
5142968,M,0,0,1,5,5,2,3,5,8,6,1,1,1,0,Laborers,3.0,0,C,0
5142969,M,0,0,1,5,5,2,3,5,8,6,1,1,1,0,Laborers,3.0,0,C,0
5142971,M,0,0,1,5,5,2,3,5,8,6,1,1,1,0,Laborers,3.0,0,C,0
5142974,M,0,0,1,5,5,2,3,5,8,6,1,1,1,0,Laborers,3.0,0,0,1
5142975,F,0,0,0,0,5,2,1,5,9,7,1,1,0,0,Sales staff,1.0,0,C,1
5142976,F,0,0,0,0,5,2,1,5,9,7,1,1,0,0,Sales staff,1.0,0,C,1
5142977,F,0,0,0,0,5,2,1,5,9,7,1,1,0,0,Sales staff,1.0,0,C,1
5142978,M,0,0,0,8,3,2,3,5,8,3,1,1,1,0,Sales staff,2.0,0,0,1
5142979,M,0,0,0,8,3,2,3,5,8,3,1,1,1,0,Sales staff,2.0,0,C,1
5142983,M,0,0,0,8,3,2,3,5,8,3,1,1,1,0,Sales staff,2.0,0,0,1
5142984,F,0,0,1,2,5,4,3,5,8,5,1,1,0,0,Core staff,3.0,0,C,1
5142986,F,0,0,1,2,5,4,3,5,8,5,1,1,0,0,Core staff,3.0,-15,X,1
5142987,F,0,0,1,2,5,4,3,5,8,5,1,1,0,0,Core staff,3.0,0,C,0
5142988,F,0,0,1,2,5,4,3,5,8,5,1,1,0,0,Core staff,3.0,0,C,1
5142989,F,0,0,1,2,5,4,3,5,8,5,1,1,0,0,Core staff,3.0,0,X,1
5142991,M,1,0,0,0,5,4,3,5,9,3,1,0,0,0,High skill tech staff,2.0,0,C,1
5142993,F,1,0,0,5,3,4,1,5,9,5,1,1,0,1,Core staff,1.0,0,X,1
5142994,F,1,0,0,5,3,4,1,5,9,5,1,1,0,1,Core staff,1.0,0,X,1
5142995,F,1,0,0,5,3,4,1,5,9,5,1,1,0,1,Core staff,1.0,-43,X,0
5142996,F,1,0,0,5,3,4,1,5,9,5,1,1,0,1,Core staff,1.0,0,X,1
