,Unnamed: 0,ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,MONTHS_BALANCE,STATUS,SAFE
42967,151585,5033909,F,0,1,2,4,5,2,3,5,7,6,1,1,1,0,Sales staff,4.0,0,1,0
42968,771718,5053774,M,0,1,1,2,5,4,3,5,6,1,1,0,0,0,,3.0,0,2,0
42969,534885,5104892,F,0,1,0,8,3,3,3,5,3,3,1,0,0,0,Realty agents,2.0,0,1,0
42970,366920,5067524,F,0,1,0,9,5,2,3,5,3,0,1,0,0,1,,2.0,0,1,0
42971,146800,5033778,M,0,1,0,7,5,2,3,5,1,2,1,0,0,0,Medicine staff,2.0,-25,1,0
42972,774820,5113621,M,0,0,0,7,5,2,2,4,2,7,1,0,0,0,Security staff,1.0,0,5,0
42973,506376,5096633,F,0,0,0,4,3,4,3,0,9,5,1,0,1,0,,2.0,0,1,0
42974,525007,5118626,F,0,0,1,5,3,3,3,5,5,0,1,1,1,0,High skill tech staff,3.0,0,1,0
42975,258814,5052651,F,0,1,0,1,5,2,3,5,9,7,1,0,0,1,IT staff,2.0,0,1,0
42976,392963,5069080,F,0,1,1,6,3,4,3,5,6,2,1,0,0,1,Accountants,3.0,0,1,0
42977,772055,5058354,F,0,1,0,1,3,4,2,5,0,8,1,0,0,0,,1.0,0,3,0
42978,42363,5021362,M,1,0,0,7,5,2,3,5,2,0,1,0,0,0,Laborers,2.0,0,1,0
42979,725867,5143374,F,0,0,0,1,3,2,3,5,0,8,1,0,0,0,,2.0,0,2,0
42980,348708,5066450,F,0,1,0,8,3,2,1,5,2,5,1,0,0,0,Cleaning staff,1.0,0,1,0
42981,533382,5100427,F,0,1,1,6,5,3,3,5,8,5,1,0,1,0,Sales staff,3.0,-12,5,0
42982,603290,5116117,F,0,0,1,5,5,3,3,0,9,3,1,0,0,0,,3.0,0,1,0
42983,432687,5089546,F,0,0,1,2,5,4,2,5,6,4,1,0,1,0,Core staff,2.0,0,1,0
42984,420764,5088902,F,0,1,1,2,5,4,3,5,2,7,1,1,0,0,Cleaning staff,3.0,0,1,0
42985,771876,5054649,M,1,1,1,2,5,4,3,5,2,0,1,0,0,0,Managers,3.0,0,1,0
42986,448034,5090356,F,1,1,0,2,3,2,3,5,7,5,1,1,0,0,Managers,2.0,0,1,0
42987,135091,5029505,F,0,1,0,8,3,2,3,5,0,8,1,0,1,0,,2.0,0,1,0
42988,394021,5069161,M,0,1,0,6,3,4,3,5,2,0,1,0,0,1,Managers,2.0,-16,1,0
42989,481669,5093283,M,1,0,0,7,3,2,2,5,5,4,1,0,0,0,Drivers,1.0,0,1,0
42990,215872,5045654,F,1,1,0,4,5,2,3,5,5,3,1,0,1,0,,2.0,0,1,0
42991,180751,5038569,M,1,1,0,6,5,2,3,5,2,7,1,0,1,0,Laborers,2.0,0,1,0
42992,87706,5024039,F,0,0,0,2,5,2,3,5,5,6,1,0,0,0,Sales staff,2.0,0,1,0
42993,398857,5069463,F,1,1,0,5,5,2,3,5,7,2,1,0,0,0,Laborers,2.0,0,1,0
42994,401583,5078804,F,0,1,0,8,5,2,3,5,2,2,1,0,0,0,High skill tech staff,2.0,0,5,0
42995,298860,5112600,F,0,1,0,1,5,2,3,5,0,0,1,1,1,0,Managers,2.0,0,1,0
42996,283474,5054129,M,0,0,0,6,3,2,3,5,9,5,1,1,0,0,Core staff,2.0,-26,1,0
42997,537860,5105036,F,0,0,1,2,5,2,3,5,5,8,1,0,0,0,Laborers,3.0,-42,1,0
42998,506373,5096632,F,0,0,0,4,3,4,3,0,9,5,1,0,1,0,,2.0,0,1,0
42999,403535,5079018,M,1,1,2,9,3,4,3,5,9,6,1,0,0,0,Managers,4.0,0,1,0
43000,644374,5125415,M,1,1,2,2,5,2,3,5,8,2,1,1,1,0,Laborers,4.0,0,1,0
43001,634493,5118312,F,1,0,1,1,5,2,3,5,9,7,1,1,0,0,Sales staff,3.0,0,1,0
43002,556428,5106101,M,1,1,2,6,5,2,3,5,9,2,1,0,0,0,,4.0,0,1,0
43003,26881,5010402,F,0,1,0,6,3,2,3,5,1,8,1,0,0,0,,2.0,-23,1,0
43004,777568,5149190,M,1,0,1,9,5,4,3,5,9,7,1,0,1,1,Core staff,3.0,0,5,0
43005,717044,5142905,F,0,0,0,0,3,2,3,5,0,8,1,0,0,0,,2.0,0,1,0
43006,135091,5029505,F,0,1,0,8,3,2,3,5,0,8,1,0,1,0,,2.0,0,1,0
43007,771718,5053774,M,0,1,1,2,5,4,3,5,6,1,1,0,0,0,,3.0,0,2,0
43008,42726,5021371,F,0,1,0,7,5,4,3,5,0,7,1,0,0,1,Managers,2.0,0,1,0
43009,471532,5091902,F,1,1,0,7,5,2,2,5,2,5,1,0,0,0,Cleaning staff,1.0,0,1,0
43010,776231,5125761,M,0,1,0,8,3,2,1,4,3,4,1,0,0,0,Cooking staff,1.0,0,5,0
43011,109353,5025981,M,0,0,1,6,5,2,3,5,8,7,1,0,0,0,Managers,3.0,0,1,0
43012,416648,5088222,F,1,0,0,1,5,2,1,5,9,2,1,0,0,0,Medicine staff,1.0,0,1,0
43013,768524,5009749,F,1,0,0,8,3,4,3,5,6,7,1,1,1,0,,2.0,0,5,0
43014,706839,5142363,M,1,1,1,1,5,2,3,5,4,6,1,1,1,0,Drivers,3.0,0,1,0
43015,283432,5054126,M,0,0,0,6,3,2,3,5,9,5,1,1,0,0,Core staff,2.0,0,1,0
43016,606206,5116302,F,0,1,0,5,3,2,3,5,0,8,1,0,0,0,,2.0,0,5,0
43017,599699,5115939,F,0,1,0,0,5,2,3,5,9,7,1,1,1,0,Medicine staff,2.0,0,1,0
43018,618058,5117032,M,1,0,0,0,5,2,1,5,8,5,1,1,1,0,Security staff,1.0,0,1,0
43019,234044,5047809,F,1,0,0,1,5,4,3,5,6,3,1,1,1,0,Sales staff,2.0,0,1,0
43020,50796,5021849,F,0,1,1,2,5,2,3,0,9,7,1,0,0,0,,3.0,0,1,0
43021,729641,5143610,M,1,1,0,4,3,2,3,5,9,7,1,0,1,0,Sales staff,2.0,0,1,0
43022,343038,5065548,F,0,1,0,4,5,2,3,4,3,5,1,0,1,0,,2.0,0,1,0
43023,393910,5069144,F,0,0,0,2,3,4,3,0,5,7,1,0,0,1,Core staff,2.0,-53,1,0
43024,258814,5052651,F,0,1,0,1,5,2,3,5,9,7,1,0,0,1,IT staff,2.0,0,1,0
43025,606175,5116301,F,0,1,0,5,3,2,3,5,0,8,1,0,0,0,,2.0,0,5,0
43026,481666,5093282,M,1,0,0,7,3,2,2,5,5,4,1,0,0,0,Drivers,1.0,0,1,0
43027,763067,5149898,M,0,0,0,8,5,4,1,0,9,7,1,0,0,0,Core staff,1.0,0,1,0
43028,465621,5091564,F,1,1,1,2,5,2,3,5,5,4,1,0,1,0,Sales staff,3.0,0,1,0
43029,763067,5149898,M,0,0,0,8,5,4,1,0,9,7,1,0,0,0,Core staff,1.0,0,1,0
43030,136180,5029588,F,0,1,0,4,3,2,3,5,2,4,1,0,0,0,Managers,2.0,-18,1,0
43031,407918,5085703,M,0,1,1,0,5,2,3,5,4,5,1,0,0,0,,3.0,0,1,0
43032,642986,5125313,M,0,1,3,4,5,2,3,5,6,2,1,0,0,0,Laborers,5.0,0,1,0
43033,401620,5078805,F,0,1,0,8,5,2,3,5,2,2,1,0,0,0,High skill tech staff,2.0,0,5,0
43034,427593,5090958,F,0,0,0,0,5,2,1,5,2,5,1,1,0,0,Cleaning staff,1.0,0,1,0
43035,775262,5115611,F,0,1,0,6,5,2,1,5,5,2,1,0,0,0,Core staff,2.0,0,5,0
43036,26881,5010402,F,0,1,0,6,3,2,3,5,1,8,1,0,0,0,,2.0,-23,1,0
43037,709413,5142506,M,0,1,2,2,3,2,3,5,3,7,1,0,0,0,Security staff,4.0,0,1,0
43038,580461,5113933,F,0,0,0,0,3,2,2,5,0,8,1,0,1,0,,1.0,0,5,0
43039,603290,5116117,F,0,0,1,5,5,3,3,0,9,3,1,0,0,0,,3.0,0,1,0
43040,465621,5091564,F,1,1,1,2,5,2,3,5,5,4,1,0,1,0,Sales staff,3.0,0,1,0
43041,471532,5091902,F,1,1,0,7,5,2,2,5,2,5,1,0,0,0,Cleaning staff,1.0,0,1,0
43042,394029,5069163,M,0,1,0,6,3,4,3,5,2,0,1,0,0,1,Managers,2.0,-15,1,0
43043,146823,5078840,M,0,1,0,7,5,2,3,5,1,2,1,0,0,0,Medicine staff,2.0,0,1,0
43044,506376,5096633,F,0,0,0,4,3,4,3,0,9,5,1,0,1,0,,2.0,0,1,0
43045,47239,5021646,F,0,1,0,8,5,4,3,5,7,1,1,0,0,1,Managers,2.0,0,1,0
43046,101960,5024833,M,0,0,0,9,5,2,3,5,7,1,1,0,0,0,Laborers,2.0,0,1,0
43047,60541,5022419,F,1,1,1,4,5,4,3,0,8,7,1,0,0,1,High skill tech staff,3.0,0,1,0
43048,44284,5021471,F,0,1,0,4,3,2,3,5,1,8,1,0,1,0,,2.0,0,1,0
43049,258816,5052652,F,0,1,0,1,5,2,3,5,9,7,1,0,0,1,IT staff,2.0,0,1,0
43050,403535,5079018,M,1,1,2,9,3,4,3,5,9,6,1,0,0,0,Managers,4.0,0,1,0
43051,398352,5069428,M,1,1,0,6,5,2,3,4,4,7,1,0,1,0,Sales staff,2.0,0,1,0
43052,771876,5054649,M,1,1,1,2,5,4,3,5,2,0,1,0,0,0,Managers,3.0,0,1,0
43053,768787,5010868,M,1,1,1,9,3,2,3,5,3,6,1,0,1,1,Core staff,3.0,0,5,0
43054,777284,5146444,F,0,1,0,2,5,2,2,5,5,6,1,0,1,0,Managers,1.0,0,5,0
43055,706839,5142363,M,1,1,1,1,5,2,3,5,4,6,1,1,1,0,Drivers,3.0,0,1,0
43056,601803,5116036,M,1,1,0,2,5,4,1,5,5,6,1,1,0,0,Managers,1.0,0,5,0
43057,618058,5117032,M,1,0,0,0,5,2,1,5,8,5,1,1,1,0,Security staff,1.0,0,1,0
43058,717044,5142905,F,0,0,0,0,3,2,3,5,0,8,1,0,0,0,,2.0,0,1,0
43059,533382,5100427,F,0,1,1,6,5,3,3,5,8,5,1,0,1,0,Sales staff,3.0,-12,5,0
43060,606225,5116303,F,0,1,0,5,3,2,3,5,0,8,1,0,0,0,,2.0,0,1,0
43061,577911,5113758,F,0,1,1,1,3,2,3,5,8,4,1,1,1,0,Sales staff,3.0,-6,1,0
43062,735644,5146236,F,0,1,0,4,5,4,3,0,9,6,1,0,0,0,Accountants,2.0,0,1,0
43063,770293,5036660,F,1,1,0,0,3,2,3,5,0,8,1,0,0,0,,2.0,0,4,0
43064,672636,5135346,M,0,1,0,1,3,4,3,5,2,7,1,0,0,0,Security staff,2.0,0,5,0
43065,348146,5066417,F,0,1,1,8,5,3,1,5,7,3,1,0,0,0,Core staff,2.0,-10,1,0
43066,94487,5024461,F,0,0,1,3,3,2,3,4,1,8,1,0,0,0,,3.0,0,1,0
43067,114299,5028354,M,1,1,1,9,5,4,3,5,7,0,1,0,0,1,Managers,3.0,-23,1,0
43068,534885,5104892,F,0,1,0,8,3,3,3,5,3,3,1,0,0,0,Realty agents,2.0,0,1,0
43069,328813,5062247,F,1,0,0,8,5,2,3,5,2,1,1,0,0,0,Managers,2.0,0,1,0
43070,136180,5029588,F,0,1,0,4,3,2,3,5,2,4,1,0,0,0,Managers,2.0,-18,1,0
43071,390511,5068936,M,1,1,2,7,5,2,3,5,5,1,1,0,0,1,Security staff,4.0,-33,1,0
43072,252926,5050909,M,0,0,1,7,3,2,3,5,7,6,1,0,0,0,,3.0,0,1,0
43073,427593,5090958,F,0,0,0,0,5,2,1,5,2,5,1,1,0,0,Cleaning staff,1.0,0,1,0
43074,706839,5142363,M,1,1,1,1,5,2,3,5,4,6,1,1,1,0,Drivers,3.0,0,1,0
43075,606296,5116305,F,0,1,0,5,3,2,3,5,0,8,1,0,0,0,,2.0,0,5,0
43076,122162,5028803,F,0,0,2,1,5,2,3,5,4,5,1,0,0,0,Laborers,4.0,0,1,0
43077,658086,5126261,F,0,0,2,0,3,2,3,5,7,3,1,1,0,0,Sales staff,4.0,0,1,0
43078,432687,5089546,F,0,0,1,2,5,4,2,5,6,4,1,0,1,0,Core staff,2.0,0,1,0
43079,771392,5052653,F,0,1,0,1,5,2,3,5,9,7,1,0,0,1,IT staff,2.0,0,2,0
43080,87706,5024039,F,0,0,0,2,5,2,3,5,5,6,1,0,0,0,Sales staff,2.0,0,1,0
43081,601770,5116035,M,1,1,0,2,5,4,1,5,5,6,1,1,0,0,Managers,1.0,0,5,0
43082,564874,5112852,F,0,1,0,5,3,2,3,5,2,0,1,0,0,0,Laborers,2.0,0,1,0
43083,735644,5146236,F,0,1,0,4,5,4,3,0,9,6,1,0,0,0,Accountants,2.0,0,1,0
43084,689827,5137225,F,0,0,0,5,5,4,3,5,8,5,1,1,1,1,Accountants,2.0,0,1,0
43085,694939,5137506,F,0,0,0,6,3,2,3,5,2,4,1,1,1,0,,2.0,0,1,0
43086,606296,5116305,F,0,1,0,5,3,2,3,5,0,8,1,0,0,0,,2.0,0,5,0
43087,157948,5036459,F,1,0,0,4,5,2,3,5,7,5,1,1,0,0,Laborers,2.0,0,1,0
43088,401449,5078801,F,0,1,0,8,5,2,3,5,2,2,1,0,0,0,High skill tech staff,2.0,0,5,0
43089,136180,5029588,F,0,1,0,4,3,2,3,5,2,4,1,0,0,0,Managers,2.0,-18,1,0
43090,394000,5069159,M,0,1,0,6,3,4,3,5,2,0,1,0,0,1,Managers,2.0,-17,1,0
43091,772043,5058352,F,0,1,0,1,3,4,2,5,0,8,1,0,0,0,,1.0,0,5,0
43092,499925,5096170,F,0,0,0,1,3,2,3,5,2,6,1,0,0,0,High skill tech staff,2.0,0,1,0
43093,774791,5111145,M,0,0,0,2,5,2,3,0,5,4,1,0,0,0,Laborers,2.0,0,2,0
43094,401449,5078801,F,0,1,0,8,5,2,3,5,2,2,1,0,0,0,High skill tech staff,2.0,0,5,0
43095,655280,5126092,F,0,1,0,4,3,2,3,5,1,8,1,0,1,0,,2.0,0,1,0
43096,642986,5125313,M,0,1,3,4,5,2,3,5,6,2,1,0,0,0,Laborers,5.0,0,1,0
43097,366444,5067503,F,0,1,1,1,5,2,3,5,3,0,1,0,0,0,Core staff,3.0,0,1,0
43098,61565,5022477,F,0,1,0,2,5,3,3,5,7,4,1,0,0,1,,2.0,0,1,0
43099,403535,5079018,M,1,1,2,9,3,4,3,5,9,6,1,0,0,0,Managers,4.0,0,1,0
43100,709413,5142506,M,0,1,2,2,3,2,3,5,3,7,1,0,0,0,Security staff,4.0,0,1,0
43101,514154,5099717,M,1,0,0,7,5,2,3,5,6,5,1,0,0,0,Drivers,2.0,0,1,0
43102,300550,5058412,M,1,0,0,8,5,3,1,0,8,5,1,0,0,0,,1.0,0,1,0
43103,465621,5091564,F,1,1,1,2,5,2,3,5,5,4,1,0,1,0,Sales staff,3.0,0,1,0
43104,179038,5037273,F,0,1,0,5,5,4,1,5,5,6,1,0,0,0,Core staff,1.0,0,1,0
43105,774505,5105652,M,1,1,0,6,5,4,3,5,3,2,1,0,0,0,Drivers,2.0,0,1,0
43106,737734,5146473,F,1,1,0,5,3,4,3,5,6,1,1,0,0,0,Sales staff,2.0,0,1,0
43107,743515,5148742,M,0,1,0,1,5,2,1,5,9,6,1,0,0,0,Cooking staff,1.0,0,1,0
43108,122162,5028803,F,0,0,2,1,5,2,3,5,4,5,1,0,0,0,Laborers,4.0,0,1,0
43109,202788,5042064,F,1,0,2,8,5,4,3,5,4,0,1,1,1,0,,4.0,-35,5,0
43110,768484,5009524,M,1,0,1,1,5,2,2,3,7,5,1,1,0,0,Laborers,2.0,0,3,0
43111,102831,5024885,F,0,0,1,2,5,2,3,5,8,4,1,0,1,0,Sales staff,3.0,-8,1,0
43112,764921,5150015,M,1,1,1,5,5,2,3,5,5,2,1,0,0,0,,3.0,0,1,0
43113,347125,5065833,M,1,1,2,4,3,2,3,5,4,8,1,0,0,0,,4.0,0,1,0
43114,366444,5067503,F,0,1,1,1,5,2,3,5,3,0,1,0,0,0,Core staff,3.0,0,1,0
43115,398352,5069428,M,1,1,0,6,5,2,3,4,4,7,1,0,1,0,Sales staff,2.0,0,1,0
43116,416648,5088222,F,1,0,0,1,5,2,1,5,9,2,1,0,0,0,Medicine staff,1.0,0,1,0
43117,102831,5024885,F,0,0,1,2,5,2,3,5,8,4,1,0,1,0,Sales staff,3.0,-8,1,0
43118,283474,5054129,M,0,0,0,6,3,2,3,5,9,5,1,1,0,0,Core staff,2.0,-26,1,0
43119,46505,5021611,F,1,1,0,9,3,4,3,5,1,8,1,0,1,0,,2.0,0,1,0
43120,378450,5068156,M,1,1,0,5,5,2,3,5,2,2,1,0,0,0,,2.0,0,1,0
43121,603768,5116162,F,0,1,2,5,5,2,3,5,5,7,1,0,0,0,Managers,4.0,0,1,0
43122,594659,5115606,F,0,1,0,6,5,2,3,5,5,2,1,0,0,0,Core staff,2.0,-16,5,0
43123,706839,5142363,M,1,1,1,1,5,2,3,5,4,6,1,1,1,0,Drivers,3.0,0,1,0
43124,768804,5010869,M,1,1,1,9,3,2,1,5,3,6,1,0,1,1,Core staff,1.0,0,5,0
43125,391450,5068998,F,1,1,1,8,5,4,3,5,4,1,1,1,1,0,Managers,3.0,0,1,0
43126,42726,5021371,F,0,1,0,7,5,4,3,5,0,7,1,0,0,1,Managers,2.0,0,1,0
43127,473741,5092037,F,1,1,0,5,5,2,3,5,7,3,1,1,0,0,Accountants,2.0,0,1,0
43128,53031,5021975,F,0,0,1,1,5,2,3,5,8,5,1,0,0,0,Sales staff,3.0,0,1,0
43129,646169,5125544,M,1,0,0,9,5,4,3,5,4,4,1,1,0,0,Managers,2.0,0,1,0
43130,771422,5052661,F,0,1,0,1,5,2,3,5,9,7,1,0,0,1,IT staff,2.0,0,5,0
43131,394000,5069159,M,0,1,0,6,3,4,3,5,2,0,1,0,0,1,Managers,2.0,-17,1,0
43132,771342,5051132,F,0,0,0,9,3,4,1,5,9,8,1,0,0,0,Core staff,1.0,0,2,0
43133,253488,5050957,M,0,0,0,5,3,4,1,5,9,8,1,0,0,0,Core staff,1.0,0,1,0
43134,774380,5105536,M,1,0,0,6,5,2,3,5,9,3,1,0,0,0,Drivers,2.0,0,2,0
43135,594659,5115606,F,0,1,0,6,5,2,3,5,5,2,1,0,0,0,Core staff,2.0,-16,5,0
43136,642986,5125313,M,0,1,3,4,5,2,3,5,6,2,1,0,0,0,Laborers,5.0,0,1,0
43137,735644,5146236,F,0,1,0,4,5,4,3,0,9,6,1,0,0,0,Accountants,2.0,0,1,0
43138,774363,5105325,M,0,1,0,0,3,2,3,5,1,8,1,0,1,0,,2.0,0,3,0
43139,43648,5021431,F,0,1,0,2,3,4,1,5,2,3,1,0,0,0,Sales staff,1.0,-9,5,0
43140,193421,5041522,M,1,1,0,9,3,4,2,5,4,6,1,1,1,0,,1.0,0,5,0
43141,416648,5088222,F,1,0,0,1,5,2,1,5,9,2,1,0,0,0,Medicine staff,1.0,0,1,0
43142,533382,5100427,F,0,1,1,6,5,3,3,5,8,5,1,0,1,0,Sales staff,3.0,-12,5,0
43143,763067,5149898,M,0,0,0,8,5,4,1,0,9,7,1,0,0,0,Core staff,1.0,0,1,0
43144,570169,5113272,M,1,1,1,9,3,4,3,5,5,4,1,0,0,1,Managers,3.0,0,1,0
43145,390518,5068937,M,1,1,2,7,5,2,3,5,5,1,1,0,0,1,Security staff,4.0,-33,1,0
43146,774505,5105652,M,1,1,0,6,5,4,3,5,3,2,1,0,0,0,Drivers,2.0,0,1,0
43147,391450,5068998,F,1,1,1,8,5,4,3,5,4,1,1,1,1,0,Managers,3.0,0,1,0
43148,685561,5137003,M,1,0,0,3,5,2,3,5,3,0,1,1,1,0,Drivers,2.0,0,1,0
43149,42363,5021362,M,1,0,0,7,5,2,3,5,2,0,1,0,0,0,Laborers,2.0,0,1,0
43150,497893,5096013,M,0,0,1,8,5,2,3,5,9,7,1,1,0,0,Managers,3.0,0,1,0
43151,168761,5036924,F,1,0,0,8,5,2,3,0,9,4,1,0,0,0,Core staff,2.0,0,1,0
43152,776348,5126012,F,0,0,0,8,5,2,3,5,2,5,1,1,1,0,Waiters/barmen staff,2.0,0,1,0
43153,442855,5090092,F,1,1,1,1,5,2,2,5,9,6,1,0,0,1,Laborers,2.0,0,1,0
43154,179038,5037273,F,0,1,0,5,5,4,1,5,5,6,1,0,0,0,Core staff,1.0,0,1,0
43155,473741,5092037,F,1,1,0,5,5,2,3,5,7,3,1,1,0,0,Accountants,2.0,0,1,0
43156,380126,5068263,F,0,0,2,4,5,4,3,5,7,0,1,0,0,0,Medicine staff,4.0,-16,1,0
43157,342757,5065518,F,1,0,1,6,5,4,3,1,9,2,1,0,0,0,Laborers,3.0,-31,5,0
43158,346862,5065817,F,0,1,1,0,3,2,3,5,9,7,1,1,0,0,Core staff,3.0,0,1,0
43159,343038,5065548,F,0,1,0,4,5,2,3,4,3,5,1,0,1,0,,2.0,0,1,0
43160,481666,5093282,M,1,0,0,7,3,2,2,5,5,4,1,0,0,0,Drivers,1.0,0,1,0
43161,473741,5092037,F,1,1,0,5,5,2,3,5,7,3,1,1,0,0,Accountants,2.0,0,1,0
43162,42726,5021371,F,0,1,0,7,5,4,3,5,0,7,1,0,0,1,Managers,2.0,0,1,0
43163,390497,5068934,M,1,1,2,7,5,2,3,5,5,1,1,0,0,1,Security staff,4.0,-33,1,0
43164,46505,5021611,F,1,1,0,9,3,4,3,5,1,8,1,0,1,0,,2.0,0,1,0
43165,776237,5125763,M,1,0,1,2,3,2,1,5,7,4,1,0,1,0,Laborers,3.0,0,4,0
43166,775262,5115611,F,0,1,0,6,5,2,1,5,5,2,1,0,0,0,Core staff,2.0,0,5,0
43167,522439,5100061,F,1,0,1,0,5,2,3,5,5,4,1,1,0,0,,3.0,0,1,0
43168,328813,5062247,F,1,0,0,8,5,2,3,5,2,1,1,0,0,0,Managers,2.0,0,1,0
43169,691455,5137305,M,1,0,2,4,3,4,2,2,6,5,1,0,1,0,Managers,3.0,-13,1,0
43170,768484,5009524,M,1,0,1,1,5,2,2,3,7,5,1,1,0,0,Laborers,2.0,0,3,0
43171,655280,5126092,F,0,1,0,4,3,2,3,5,1,8,1,0,1,0,,2.0,0,1,0
43172,533424,5100428,F,0,1,1,6,5,3,3,5,8,5,1,0,1,0,Sales staff,3.0,0,5,0
43173,344721,5065675,F,0,0,0,2,5,2,1,5,8,1,1,0,0,0,,1.0,0,1,0
43174,677444,5135656,F,1,1,1,7,3,4,3,5,8,5,1,0,0,0,Laborers,3.0,0,1,0
43175,774851,5113622,M,0,0,0,7,5,2,2,4,2,7,1,0,0,0,Security staff,1.0,0,2,0
43176,749691,5149119,F,0,1,0,9,5,4,2,5,2,0,1,0,1,0,Managers,1.0,0,1,0
43177,768704,5010628,F,0,1,0,5,5,2,1,5,2,4,1,0,0,0,,1.0,0,2,0
43178,541247,5105224,F,1,1,1,2,5,2,3,5,5,4,1,0,0,0,Sales staff,3.0,0,1,0
43179,677444,5135656,F,1,1,1,7,3,4,3,5,8,5,1,0,0,0,Laborers,3.0,0,1,0
43180,485251,5095102,F,0,1,2,6,5,4,3,5,6,2,1,0,1,0,High skill tech staff,4.0,0,1,0
43181,53031,5021975,F,0,0,1,1,5,2,3,5,8,5,1,0,0,0,Sales staff,3.0,0,1,0
43182,743515,5148742,M,0,1,0,1,5,2,1,5,9,6,1,0,0,0,Cooking staff,1.0,0,1,0
43183,100698,5024771,F,1,1,0,6,5,2,1,5,9,6,1,0,0,0,Sales staff,1.0,0,1,0
43184,205973,5042293,F,0,1,0,0,5,2,3,5,3,3,1,0,0,0,Cooking staff,2.0,0,1,0
43185,608890,5116455,F,1,1,0,2,5,2,3,5,3,0,1,0,0,0,Medicine staff,2.0,0,5,0
43186,50796,5021849,F,0,1,1,2,5,2,3,0,9,7,1,0,0,0,,3.0,0,1,0
43187,541247,5105224,F,1,1,1,2,5,2,3,5,5,4,1,0,0,0,Sales staff,3.0,0,1,0
43188,46505,5021611,F,1,1,0,9,3,4,3,5,1,8,1,0,1,0,,2.0,0,1,0
43189,770701,5046324,F,0,1,1,4,3,2,1,5,5,3,1,0,1,0,Low-skill Laborers,3.0,0,5,0
43190,769781,5025127,M,0,1,0,8,5,2,3,5,8,2,1,0,0,0,High skill tech staff,2.0,0,5,0
43191,774851,5113622,M,0,0,0,7,5,2,2,4,2,7,1,0,0,0,Security staff,1.0,0,2,0
43192,634517,5118313,F,1,0,1,1,5,2,3,5,9,7,1,1,0,0,Sales staff,3.0,0,1,0
43193,151585,5033909,F,0,1,2,4,5,2,3,5,7,6,1,1,1,0,Sales staff,4.0,0,1,0
43194,678090,5135691,M,1,0,0,7,5,3,3,5,8,7,1,0,0,0,Security staff,2.0,0,1,0
43195,712063,5142667,F,0,0,0,0,5,2,1,5,5,7,1,0,0,0,Laborers,1.0,0,1,0
43196,394029,5069163,M,0,1,0,6,3,4,3,5,2,0,1,0,0,1,Managers,2.0,-15,1,0
43197,393973,5069149,M,0,1,0,6,3,4,3,5,2,0,1,0,0,1,Managers,2.0,-23,1,0
43198,283474,5054129,M,0,0,0,6,3,2,3,5,9,5,1,1,0,0,Core staff,2.0,-26,1,0
43199,769022,5021998,M,0,1,0,0,3,2,3,5,2,4,1,0,0,1,,2.0,0,5,0
43200,61565,5022477,F,0,1,0,2,5,3,3,5,7,4,1,0,0,1,,2.0,0,1,0
43201,393973,5069149,M,0,1,0,6,3,4,3,5,2,0,1,0,0,1,Managers,2.0,-23,1,0
43202,735644,5146236,F,0,1,0,4,5,4,3,0,9,6,1,0,0,0,Accountants,2.0,0,1,0
43203,777284,5146444,F,0,1,0,2,5,2,2,5,5,6,1,0,1,0,Managers,1.0,0,5,0
43204,393996,5069153,M,0,1,0,6,3,4,3,5,2,0,1,0,0,1,Managers,2.0,-5,1,0
43205,737734,5146473,F,1,1,0,5,3,4,3,5,6,1,1,0,0,0,Sales staff,2.0,0,1,0
43206,63186,5022573,M,1,1,0,6,3,4,3,5,1,8,1,0,0,0,,2.0,0,1,0
43207,514154,5099717,M,1,0,0,7,5,2,3,5,6,5,1,0,0,0,Drivers,2.0,0,1,0
43208,773026,5089433,F,1,0,2,0,5,2,3,4,8,5,1,1,0,0,Sales staff,4.0,0,3,0
43209,777151,5145690,F,0,1,0,8,3,4,3,5,1,8,1,0,0,0,,2.0,0,5,0
43210,372269,5067826,F,1,1,2,9,5,4,3,5,6,5,1,0,0,0,HR staff,4.0,0,1,0
43211,126323,5029008,F,0,1,0,1,5,2,3,5,6,7,1,0,0,0,Laborers,2.0,0,1,0
43212,665446,5126692,F,0,0,0,8,5,2,2,4,9,2,1,0,0,0,Managers,1.0,0,1,0
43213,528246,5117904,F,1,0,0,2,3,2,3,5,1,8,1,0,1,0,,2.0,0,1,0
43214,774693,5106077,F,0,1,0,2,3,2,3,5,2,0,1,0,0,0,Medicine staff,2.0,0,5,0
43215,769022,5021998,M,0,1,0,0,3,2,3,5,2,4,1,0,0,1,,2.0,0,5,0
43216,682152,5135940,F,1,0,2,8,5,2,3,5,4,1,1,0,0,0,Sales staff,4.0,0,1,0
43217,776209,5125716,F,1,1,0,2,5,1,3,5,4,6,1,0,1,0,High skill tech staff,2.0,0,5,0
43218,12211,5009556,F,0,0,0,6,3,2,3,5,2,0,1,0,0,0,Laborers,2.0,0,1,0
